Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation
INC0256,Car,Apartment Gate,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-26 19:19:55.448895,75,Medium Priority,Standard obstruction resolution workflow,QR0190,QR0190,USER0190,TN94AB4134,98XXXX4402,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0257,Car,Emergency Exit,Chennai,Illegal Parking,Yes,Critical,2026-05-23 17:24:55.448900,110,High Priority,Urgent owner notification required,QR0232,QR0232,USER0232,TN10AB9266,98XXXX5880,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0258,Taxi,Residential Street,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-24 04:46:55.448905,40,Low Priority,Low urgency monitoring,QR0084,QR0084,USER0084,TN83AB1105,98XXXX4543,Bangalore,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0259,Auto Rickshaw,Shop Entrance,Pune,Roadside Congestion,No,Low,2026-05-23 03:56:55.448910,25,Low Priority,Low urgency monitoring,QR0184,QR0184,USER0184,TN49AB5057,98XXXX3065,Chennai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0260,Taxi,Emergency Exit,Pune,Emergency Access Blocked,No,Critical,2026-05-23 14:57:55.448915,95,High Priority,Urgent owner notification required,QR0275,QR0275,USER0275,TN42AB1860,98XXXX1799,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0261,Van,Emergency Exit,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-21 02:50:55.448921,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0146,QR0146,USER0146,TN39AB8432,98XXXX2866,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0262,Van,Emergency Exit,Kochi,Emergency Access Blocked,No,Critical,2026-05-22 06:38:55.448925,95,High Priority,Urgent owner notification required,QR0076,QR0076,USER0076,TN37AB6560,98XXXX4107,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0263,Auto Rickshaw,Traffic Junction,Pune,Roadside Congestion,Yes,Critical,2026-05-21 19:00:55.448930,90,High Priority,Urgent owner notification required,QR0018,QR0018,USER0018,TN54AB1346,98XXXX6937,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0264,Mini Truck,Pedestrian Sidewalk,Pune,Illegal Parking,No,Low,2026-05-24 06:23:55.448934,25,Low Priority,Low urgency monitoring,QR0206,QR0206,USER0206,TN50AB7725,98XXXX3129,Bangalore,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0265,Van,Hospital Entrance,Pune,Roadside Congestion,Yes,Critical,2026-05-20 17:53:55.448939,110,High Priority,Urgent owner notification required,QR0237,QR0237,USER0237,TN35AB5148,98XXXX6210,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0266,Car,Commercial Complex,Pune,Illegal Parking,No,Low,2026-05-26 21:25:55.448946,45,Low Priority,Low urgency monitoring,QR0207,QR0207,USER0207,TN18AB5718,98XXXX4479,Bangalore,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0267,Mini Truck,Emergency Exit,Hyderabad,Gate Blockage,No,Critical,2026-05-23 10:55:55.448950,80,High Priority,Urgent owner notification required,QR0224,QR0224,USER0224,TN15AB3995,98XXXX4919,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0268,Mini Truck,Commercial Complex,Mumbai,Emergency Access Blocked,No,Critical,2026-05-21 21:32:55.448955,75,Medium Priority,Standard obstruction resolution workflow,QR0105,QR0105,USER0105,TN85AB2594,98XXXX1897,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0269,Car,Hospital Entrance,Hyderabad,Roadside Congestion,Yes,Critical,2026-05-26 11:55:55.448960,110,High Priority,Urgent owner notification required,QR0071,QR0071,USER0071,TN62AB6588,98XXXX6723,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0270,Taxi,Shop Entrance,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-24 22:10:55.448964,55,Medium Priority,Standard obstruction resolution workflow,QR0258,QR0258,USER0258,TN23AB7236,98XXXX2334,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0271,Auto Rickshaw,Residential Street,Bangalore,Illegal Parking,Yes,Critical,2026-05-26 16:02:55.448969,70,Medium Priority,Standard obstruction resolution workflow,QR0252,QR0252,USER0252,TN82AB8357,98XXXX4448,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0272,Taxi,Hospital Entrance,Chennai,Pedestrian Path Obstructed,No,Critical,2026-05-26 13:01:55.448974,95,High Priority,Urgent owner notification required,QR0164,QR0164,USER0164,TN17AB5617,98XXXX9960,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0273,Car,Hospital Entrance,Hyderabad,Illegal Parking,No,Critical,2026-05-21 22:16:55.448978,65,Medium Priority,Standard obstruction resolution workflow,QR0013,QR0013,USER0013,TN67AB3051,98XXXX4960,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Hospital Entrance.,Standard Workflow
INC0274,Van,Pedestrian Sidewalk,Mumbai,Gate Blockage,No,Medium,2026-05-23 12:36:55.448983,40,Low Priority,Low urgency monitoring,QR0184,QR0184,USER0184,TN49AB5057,98XXXX3065,Chennai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0275,Car,Traffic Junction,Mumbai,Roadside Congestion,Yes,Critical,2026-05-22 14:05:55.448988,90,High Priority,Urgent owner notification required,QR0162,QR0162,USER0162,TN49AB6841,98XXXX2894,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0276,Two Wheeler,Shop Entrance,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-21 02:13:55.448992,40,Low Priority,Low urgency monitoring,QR0024,QR0024,USER0024,TN26AB5602,98XXXX1452,Mumbai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0277,Two Wheeler,School Zone,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-25 03:28:55.448997,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0185,QR0185,USER0185,TN42AB2135,98XXXX9291,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0278,Van,Traffic Junction,Delhi,Illegal Parking,Yes,Critical,2026-05-26 19:17:55.449004,90,High Priority,Urgent owner notification required,QR0191,QR0191,USER0191,TN62AB3533,98XXXX2680,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0279,Mini Truck,School Zone,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 03:32:55.449008,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0242,QR0242,USER0242,TN54AB6015,98XXXX3267,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0280,Van,School Zone,Hyderabad,Roadside Congestion,Yes,Critical,2026-05-25 15:57:55.449014,110,High Priority,Urgent owner notification required,QR0300,QR0300,USER0300,TN16AB5368,98XXXX9856,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0281,Mini Truck,Apartment Gate,Hyderabad,Emergency Access Blocked,Yes,Critical,2026-05-23 09:15:55.449018,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0259,QR0259,USER0259,TN60AB8385,98XXXX4852,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0282,Auto Rickshaw,Hospital Entrance,Bangalore,Illegal Parking,Yes,Critical,2026-05-21 10:42:55.449023,110,High Priority,Urgent owner notification required,QR0211,QR0211,USER0211,TN83AB8622,98XXXX7151,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0283,Auto Rickshaw,Narrow Lane,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-26 11:57:55.449028,85,High Priority,Urgent owner notification required,QR0202,QR0202,USER0202,TN39AB9108,98XXXX7917,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0284,Mini Truck,Residential Street,Mumbai,Illegal Parking,Yes,Critical,2026-05-22 17:52:55.449032,70,Medium Priority,Standard obstruction resolution workflow,QR0216,QR0216,USER0216,TN77AB3090,98XXXX7614,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0285,Two Wheeler,Pedestrian Sidewalk,Bangalore,Emergency Access Blocked,No,Critical,2026-05-20 20:09:55.449037,55,Medium Priority,Standard obstruction resolution workflow,QR0159,QR0159,USER0159,TN80AB5194,98XXXX9649,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow
INC0286,Car,Emergency Exit,Mumbai,Illegal Parking,Yes,Critical,2026-05-22 02:11:55.449042,110,High Priority,Urgent owner notification required,QR0287,QR0287,USER0287,TN76AB6604,98XXXX2852,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0287,Car,Narrow Lane,Chennai,Emergency Access Blocked,No,Critical,2026-05-22 02:25:55.449046,55,Medium Priority,Standard obstruction resolution workflow,QR0228,QR0228,USER0228,TN57AB4264,98XXXX8113,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0288,Auto Rickshaw,Commercial Complex,Pune,Commercial Entrance Blocked,No,Medium,2026-05-24 00:12:55.449051,60,Medium Priority,Standard obstruction resolution workflow,QR0027,QR0027,USER0027,TN26AB7772,98XXXX4866,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0289,Auto Rickshaw,Apartment Gate,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-26 02:51:55.449055,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0034,QR0034,USER0034,TN87AB9357,98XXXX2834,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0290,Van,Residential Street,Pune,Commercial Entrance Blocked,Yes,Critical,2026-05-24 19:26:55.449060,85,High Priority,Urgent owner notification required,QR0268,QR0268,USER0268,TN33AB2434,98XXXX1775,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0291,Mini Truck,Shop Entrance,Chennai,Illegal Parking,No,Low,2026-05-26 04:23:55.449067,25,Low Priority,Low urgency monitoring,QR0008,QR0008,USER0008,TN62AB8550,98XXXX9210,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0292,Auto Rickshaw,Residential Street,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-25 20:26:55.449072,55,Medium Priority,Standard obstruction resolution workflow,QR0127,QR0127,USER0127,TN38AB9012,98XXXX8876,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0293,Taxi,School Zone,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 02:19:55.449077,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0220,QR0220,USER0220,TN71AB7811,98XXXX6750,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0294,Taxi,Pedestrian Sidewalk,Kochi,Roadside Congestion,No,Low,2026-05-20 19:13:55.449082,25,Low Priority,Low urgency monitoring,QR0248,QR0248,USER0248,TN69AB1977,98XXXX6140,Mumbai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0295,Van,Emergency Exit,Chennai,Roadside Congestion,Yes,Critical,2026-05-26 11:22:55.449086,110,High Priority,Urgent owner notification required,QR0259,QR0259,USER0259,TN60AB8385,98XXXX4852,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0296,Taxi,Traffic Junction,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-26 08:01:55.449091,60,Medium Priority,Standard obstruction resolution workflow,QR0111,QR0111,USER0111,TN92AB6114,98XXXX2834,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0297,Auto Rickshaw,Narrow Lane,Mumbai,Pedestrian Path Obstructed,No,Low,2026-05-25 22:17:55.449096,55,Medium Priority,Standard obstruction resolution workflow,QR0250,QR0250,USER0250,TN94AB5809,98XXXX7088,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0298,Two Wheeler,School Zone,Chennai,Commercial Entrance Blocked,Yes,Critical,2026-05-25 05:30:55.449101,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0036,QR0036,USER0036,TN83AB7532,98XXXX3853,Pune,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0299,Van,Shop Entrance,Chennai,Commercial Entrance Blocked,No,Medium,2026-05-26 19:08:55.449106,40,Low Priority,Low urgency monitoring,QR0209,QR0209,USER0209,TN67AB6530,98XXXX2320,Pune,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0300,Taxi,Emergency Exit,Bangalore,Illegal Parking,Yes,Critical,2026-05-26 08:32:55.449110,110,High Priority,Urgent owner notification required,QR0034,QR0034,USER0034,TN87AB9357,98XXXX2834,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0301,Car,Commercial Complex,Delhi,Gate Blockage,No,Medium,2026-05-27 12:25:55.449115,60,Medium Priority,Standard obstruction resolution workflow,QR0078,QR0078,USER0078,TN56AB4422,98XXXX8978,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0302,Car,School Zone,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 13:51:55.449120,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0249,QR0249,USER0249,TN18AB3564,98XXXX7681,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0303,Auto Rickshaw,Shop Entrance,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-24 11:16:55.449125,55,Medium Priority,Standard obstruction resolution workflow,QR0220,QR0220,USER0220,TN71AB7811,98XXXX6750,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0304,Taxi,Pedestrian Sidewalk,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-22 20:05:55.449129,55,Medium Priority,Standard obstruction resolution workflow,QR0239,QR0239,USER0239,TN76AB4962,98XXXX8339,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow
INC0305,Two Wheeler,Pedestrian Sidewalk,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-26 06:11:55.449134,85,High Priority,Urgent owner notification required,QR0097,QR0097,USER0097,TN23AB1118,98XXXX3517,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0306,Taxi,Hospital Entrance,Delhi,Pedestrian Path Obstructed,No,Critical,2026-05-22 20:12:55.449138,95,High Priority,Urgent owner notification required,QR0295,QR0295,USER0295,TN74AB9579,98XXXX1758,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0307,Auto Rickshaw,Apartment Gate,Delhi,Illegal Parking,Yes,Critical,2026-05-24 18:24:55.449143,90,High Priority,Urgent owner notification required,QR0089,QR0089,USER0089,TN30AB9983,98XXXX6381,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow
INC0308,Van,Pedestrian Sidewalk,Chennai,Emergency Access Blocked,Yes,Critical,2026-05-23 20:50:55.449148,100,High Priority,Urgent owner notification required,QR0181,QR0181,USER0181,TN45AB5940,98XXXX7343,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0309,Car,Traffic Junction,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-24 09:00:55.449155,60,Medium Priority,Standard obstruction resolution workflow,QR0194,QR0194,USER0194,TN26AB4758,98XXXX5346,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0310,Auto Rickshaw,Residential Street,Hyderabad,Illegal Parking,No,Low,2026-05-23 11:10:55.449165,25,Low Priority,Low urgency monitoring,QR0196,QR0196,USER0196,TN62AB8234,98XXXX7852,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0311,Car,Residential Street,Chennai,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 14:43:55.449200,100,High Priority,Urgent owner notification required,QR0267,QR0267,USER0267,TN79AB5788,98XXXX2787,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0312,Mini Truck,Apartment Gate,Kochi,Emergency Access Blocked,Yes,Critical,2026-05-26 08:57:55.449210,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0280,QR0280,USER0280,TN41AB6448,98XXXX3198,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0313,Two Wheeler,School Zone,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-27 07:48:55.449223,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0255,QR0255,USER0255,TN18AB1695,98XXXX5749,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0314,Car,Hospital Entrance,Delhi,Illegal Parking,Yes,Critical,2026-05-26 01:11:55.449229,110,High Priority,Urgent owner notification required,QR0043,QR0043,USER0043,TN91AB8366,98XXXX9541,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0315,Mini Truck,Residential Street,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-25 09:34:55.449233,100,High Priority,Urgent owner notification required,QR0239,QR0239,USER0239,TN76AB4962,98XXXX8339,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0316,Auto Rickshaw,Commercial Complex,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-25 23:22:55.449238,105,High Priority,Urgent owner notification required,QR0210,QR0210,USER0210,TN76AB9411,98XXXX6039,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow
INC0317,Car,Narrow Lane,Bangalore,Roadside Congestion,No,Low,2026-05-25 12:50:55.449243,25,Low Priority,Low urgency monitoring,QR0161,QR0161,USER0161,TN71AB5769,98XXXX1003,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0318,Mini Truck,School Zone,Kochi,Gate Blockage,Yes,Critical,2026-05-21 08:25:55.449247,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0165,QR0165,USER0165,TN11AB5774,98XXXX7991,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0319,Taxi,Residential Street,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-22 05:55:55.449252,55,Medium Priority,Standard obstruction resolution workflow,QR0205,QR0205,USER0205,TN90AB1427,98XXXX2962,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0320,Auto Rickshaw,Shop Entrance,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-21 13:42:55.449257,55,Medium Priority,Standard obstruction resolution workflow,QR0108,QR0108,USER0108,TN75AB2096,98XXXX4266,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow
INC0321,Two Wheeler,Residential Street,Mumbai,Gate Blockage,No,Medium,2026-05-26 07:15:55.449261,40,Low Priority,Low urgency monitoring,QR0297,QR0297,USER0297,TN59AB7073,98XXXX8124,Delhi,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0322,Two Wheeler,Traffic Junction,Bangalore,Gate Blockage,No,Medium,2026-05-21 18:28:55.449266,60,Medium Priority,Standard obstruction resolution workflow,QR0012,QR0012,USER0012,TN10AB7842,98XXXX8679,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0323,Two Wheeler,School Zone,Chennai,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 01:00:55.449271,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0188,QR0188,USER0188,TN64AB3375,98XXXX6117,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0324,Auto Rickshaw,Emergency Exit,Delhi,Gate Blockage,No,Critical,2026-05-23 21:18:55.449276,80,High Priority,Urgent owner notification required,QR0194,QR0194,USER0194,TN26AB4758,98XXXX5346,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0325,Car,School Zone,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-25 17:51:55.449280,95,High Priority,Urgent owner notification required,QR0191,QR0191,USER0191,TN62AB3533,98XXXX2680,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0326,Taxi,Hospital Entrance,Bangalore,Roadside Congestion,Yes,Critical,2026-05-25 22:11:55.449285,110,High Priority,Urgent owner notification required,QR0081,QR0081,USER0081,TN50AB8042,98XXXX4599,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0327,Mini Truck,Emergency Exit,Pune,Commercial Entrance Blocked,No,Critical,2026-05-22 07:27:55.449290,80,High Priority,Urgent owner notification required,QR0172,QR0172,USER0172,TN36AB9109,98XXXX1731,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0328,Mini Truck,Narrow Lane,Delhi,Gate Blockage,Yes,Critical,2026-05-25 12:48:55.449295,85,High Priority,Urgent owner notification required,QR0080,QR0080,USER0080,TN74AB7744,98XXXX6632,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0329,Mini Truck,School Zone,Bangalore,Roadside Congestion,No,Low,2026-05-20 16:48:55.449299,65,Medium Priority,Standard obstruction resolution workflow,QR0233,QR0233,USER0233,TN60AB6105,98XXXX4464,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0330,Van,Traffic Junction,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-20 22:19:55.449304,105,High Priority,Urgent owner notification required,QR0278,QR0278,USER0278,TN44AB3784,98XXXX3648,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0331,Mini Truck,Narrow Lane,Mumbai,Gate Blockage,No,Medium,2026-05-22 09:22:55.449309,40,Low Priority,Low urgency monitoring,QR0056,QR0056,USER0056,TN33AB8597,98XXXX5271,Kochi,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0332,Two Wheeler,Apartment Gate,Chennai,Roadside Congestion,Yes,Critical,2026-05-25 21:58:55.449313,90,High Priority,Urgent owner notification required,QR0030,QR0030,USER0030,TN36AB8288,98XXXX4610,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow
INC0333,Car,Hospital Entrance,Mumbai,Roadside Congestion,Yes,Critical,2026-05-23 10:04:55.449318,110,High Priority,Urgent owner notification required,QR0137,QR0137,USER0137,TN21AB3137,98XXXX2760,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0334,Taxi,Narrow Lane,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-22 12:43:55.449322,55,Medium Priority,Standard obstruction resolution workflow,QR0132,QR0132,USER0132,TN73AB3394,98XXXX2479,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0335,Mini Truck,Residential Street,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-21 06:50:55.449327,55,Medium Priority,Standard obstruction resolution workflow,QR0205,QR0205,USER0205,TN90AB1427,98XXXX2962,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0336,Van,Apartment Gate,Pune,Emergency Access Blocked,Yes,Critical,2026-05-25 04:31:55.449331,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0082,QR0082,USER0082,TN40AB7393,98XXXX6333,Pune,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0337,Auto Rickshaw,Apartment Gate,Bangalore,Pedestrian Path Obstructed,No,Low,2026-05-25 08:35:55.449336,75,Medium Priority,Standard obstruction resolution workflow,QR0016,QR0016,USER0016,TN44AB1129,98XXXX4949,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0338,Mini Truck,Hospital Entrance,Delhi,Pedestrian Path Obstructed,No,Critical,2026-05-25 11:31:55.449341,95,High Priority,Urgent owner notification required,QR0031,QR0031,USER0031,TN99AB2061,98XXXX2589,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0339,Auto Rickshaw,Residential Street,Hyderabad,Roadside Congestion,No,Low,2026-05-21 13:53:55.449345,25,Low Priority,Low urgency monitoring,QR0147,QR0147,USER0147,TN86AB9649,98XXXX8797,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0340,Two Wheeler,Traffic Junction,Bangalore,Emergency Access Blocked,No,Critical,2026-05-24 15:52:55.449350,75,Medium Priority,Standard obstruction resolution workflow,QR0241,QR0241,USER0241,TN54AB8949,98XXXX8383,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0341,Two Wheeler,Pedestrian Sidewalk,Bangalore,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 08:14:55.449355,100,High Priority,Urgent owner notification required,QR0213,QR0213,USER0213,TN59AB2461,98XXXX9372,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
