Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation,Location_Encoded,Priority_Encoded,Obstruction_Encoded,Emergency_Flag,Severity_Score,Accessibility_Risk_Index,Urban_Cluster,Anomaly_Flag,Anomaly_Status
INC0221,Auto Rickshaw,Residential Street,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-23 12:07:31.624300,40,Low Priority,Low urgency monitoring,QR0163,QR0163,USER0163,TN81AB2291,98XXXX2326,Delhi,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,0,0,2,40.0,2,1,Normal Incident
INC0222,Two Wheeler,Hospital Entrance,Delhi,Illegal Parking,No,Critical,2026-05-27 14:15:31.624305,65,Medium Priority,Standard obstruction resolution workflow,QR0125,QR0125,USER0125,TN96AB5283,98XXXX6462,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Hospital Entrance.,Standard Workflow,3,3,3,0,3,62.5,3,1,Normal Incident
INC0223,Car,Pedestrian Sidewalk,Bangalore,Gate Blockage,Yes,Critical,2026-05-21 21:03:31.624310,85,High Priority,Urgent owner notification required,QR0090,QR0090,USER0090,TN61AB8734,98XXXX6872,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,2,1,3,102.5,0,1,Normal Incident
INC0224,Two Wheeler,School Zone,Pune,Roadside Congestion,Yes,Critical,2026-05-23 20:22:31.624314,110,High Priority,Urgent owner notification required,QR0242,QR0242,USER0242,TN98AB8303,98XXXX1971,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,5,1,3,115.0,1,1,Normal Incident
INC0225,Two Wheeler,Commercial Complex,Bangalore,Roadside Congestion,Yes,Critical,2026-05-21 14:32:31.624319,90,High Priority,Urgent owner notification required,QR0114,QR0114,USER0114,TN38AB4860,98XXXX4745,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,5,1,3,105.0,0,1,Normal Incident
INC0226,Two Wheeler,Narrow Lane,Kochi,Emergency Access Blocked,No,Critical,2026-05-23 16:54:31.624324,55,Medium Priority,Standard obstruction resolution workflow,QR0132,QR0132,USER0132,TN21AB5883,98XXXX7143,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,1,0,3,57.5,3,1,Normal Incident
INC0227,Auto Rickshaw,Apartment Gate,Delhi,Commercial Entrance Blocked,Yes,Critical,2026-05-22 07:11:31.624329,105,High Priority,Urgent owner notification required,QR0042,QR0042,USER0042,TN95AB7563,98XXXX8733,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,0,1,3,112.5,1,1,Normal Incident
INC0228,Two Wheeler,Traffic Junction,Kochi,Gate Blockage,Yes,Critical,2026-05-23 13:40:31.624333,105,High Priority,Urgent owner notification required,QR0019,QR0019,USER0019,TN98AB8683,98XXXX3439,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
INC0229,Two Wheeler,Apartment Gate,Chennai,Gate Blockage,Yes,Critical,2026-05-23 04:23:31.624338,105,High Priority,Urgent owner notification required,QR0243,QR0243,USER0243,TN18AB6548,98XXXX7955,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,2,1,3,112.5,1,1,Normal Incident
INC0230,Two Wheeler,Residential Street,Hyderabad,Roadside Congestion,No,Low,2026-05-22 22:02:31.624342,25,Low Priority,Low urgency monitoring,QR0175,QR0175,USER0175,TN13AB3790,98XXXX6521,Bangalore,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,5,0,1,22.5,2,1,Normal Incident
INC0231,Two Wheeler,Emergency Exit,Hyderabad,Commercial Entrance Blocked,No,Critical,2026-05-21 17:00:31.624347,80,High Priority,Urgent owner notification required,QR0053,QR0053,USER0053,TN53AB3028,98XXXX3699,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,0,1,3,100.0,0,1,Normal Incident
INC0232,Mini Truck,Commercial Complex,Mumbai,Illegal Parking,No,Low,2026-05-26 17:00:31.624352,45,Low Priority,Low urgency monitoring,QR0148,QR0148,USER0148,TN63AB6639,98XXXX1424,Bangalore,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow,1,2,3,0,1,32.5,2,1,Normal Incident
INC0233,Car,Hospital Entrance,Delhi,Pedestrian Path Obstructed,No,Critical,2026-05-21 02:08:31.624356,95,High Priority,Urgent owner notification required,QR0281,QR0281,USER0281,TN34AB1781,98XXXX7555,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,4,1,3,107.5,0,1,Normal Incident
INC0234,Taxi,Shop Entrance,Delhi,Commercial Entrance Blocked,No,Medium,2026-05-21 11:23:31.624361,40,Low Priority,Low urgency monitoring,QR0048,QR0048,USER0048,TN16AB9613,98XXXX6712,Delhi,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,0,0,2,40.0,2,1,Normal Incident
INC0235,Two Wheeler,Residential Street,Pune,Roadside Congestion,Yes,Critical,2026-05-27 01:34:31.624370,70,Medium Priority,Standard obstruction resolution workflow,QR0195,QR0195,USER0195,TN33AB7885,98XXXX6000,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,5,0,3,65.0,3,1,Normal Incident
INC0236,Taxi,Apartment Gate,Delhi,Illegal Parking,Yes,Critical,2026-05-27 15:34:31.624375,90,High Priority,Urgent owner notification required,QR0071,QR0071,USER0071,TN30AB6911,98XXXX6452,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,3,1,3,105.0,0,1,Normal Incident
INC0237,Taxi,Emergency Exit,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-25 19:24:31.624380,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0241,QR0241,USER0241,TN82AB5151,98XXXX5167,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,0,1,3,122.5,1,1,Normal Incident
INC0238,Auto Rickshaw,Hospital Entrance,Pune,Roadside Congestion,Yes,Critical,2026-05-20 21:12:31.624385,110,High Priority,Urgent owner notification required,QR0248,QR0248,USER0248,TN99AB3101,98XXXX9733,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0239,Van,Commercial Complex,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-25 20:12:31.624392,75,Medium Priority,Standard obstruction resolution workflow,QR0078,QR0078,USER0078,TN44AB3628,98XXXX8978,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,4,0,1,47.5,3,1,Normal Incident
INC0240,Mini Truck,Hospital Entrance,Pune,Commercial Entrance Blocked,Yes,Critical,2026-05-21 10:19:31.624397,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0255,QR0255,USER0255,TN85AB9163,98XXXX4268,Pune,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required,3,0,0,1,3,122.5,1,1,Normal Incident
INC0241,Taxi,Emergency Exit,Mumbai,Emergency Access Blocked,No,Critical,2026-05-26 05:26:31.624402,95,High Priority,Urgent owner notification required,QR0184,QR0184,USER0184,TN20AB1480,98XXXX7596,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,1,1,3,107.5,0,1,Normal Incident
INC0242,Mini Truck,Emergency Exit,Hyderabad,Roadside Congestion,No,Critical,2026-05-22 03:08:31.624407,65,Medium Priority,Standard obstruction resolution workflow,QR0080,QR0080,USER0080,TN55AB8991,98XXXX2931,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,5,0,3,62.5,3,1,Normal Incident
INC0243,Auto Rickshaw,Shop Entrance,Chennai,Illegal Parking,Yes,Critical,2026-05-21 17:52:31.624411,70,Medium Priority,Standard obstruction resolution workflow,QR0265,QR0265,USER0265,TN40AB8788,98XXXX9733,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow,8,3,3,0,3,65.0,3,1,Normal Incident
INC0244,Mini Truck,Traffic Junction,Bangalore,Gate Blockage,No,Medium,2026-05-23 01:00:31.624416,60,Medium Priority,Standard obstruction resolution workflow,QR0247,QR0247,USER0247,TN57AB3168,98XXXX2806,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow,9,3,2,0,2,50.0,3,1,Normal Incident
INC0245,Car,Shop Entrance,Mumbai,Roadside Congestion,No,Low,2026-05-23 15:31:31.624421,25,Low Priority,Low urgency monitoring,QR0061,QR0061,USER0061,TN53AB3264,98XXXX1735,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,5,0,1,22.5,2,1,Normal Incident
INC0246,Car,Hospital Entrance,Kochi,Emergency Access Blocked,No,Critical,2026-05-24 17:01:31.624426,95,High Priority,Urgent owner notification required,QR0196,QR0196,USER0196,TN87AB2171,98XXXX7201,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,1,1,3,107.5,0,1,Normal Incident
INC0247,Two Wheeler,Traffic Junction,Delhi,Illegal Parking,No,Low,2026-05-24 16:43:31.624430,45,Low Priority,Low urgency monitoring,QR0149,QR0149,USER0149,TN37AB3904,98XXXX7435,Chennai,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow,9,2,3,0,1,32.5,2,1,Normal Incident
INC0248,Two Wheeler,Commercial Complex,Hyderabad,Commercial Entrance Blocked,Yes,Critical,2026-05-26 00:07:31.624435,105,High Priority,Urgent owner notification required,QR0051,QR0051,USER0051,TN29AB4306,98XXXX4380,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,0,1,3,112.5,1,1,Normal Incident
INC0249,Taxi,Narrow Lane,Delhi,Roadside Congestion,No,Low,2026-05-26 21:39:31.624440,25,Low Priority,Low urgency monitoring,QR0161,QR0161,USER0161,TN11AB7126,98XXXX8294,Delhi,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,5,0,1,22.5,2,1,Normal Incident
INC0250,Van,Emergency Exit,Bangalore,Illegal Parking,No,Critical,2026-05-21 22:27:31.624445,65,Medium Priority,Standard obstruction resolution workflow,QR0124,QR0124,USER0124,TN42AB5403,98XXXX2259,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,3,0,3,62.5,3,1,Normal Incident
INC0251,Two Wheeler,Narrow Lane,Pune,Emergency Access Blocked,No,Critical,2026-05-25 20:45:31.624450,55,Medium Priority,Standard obstruction resolution workflow,QR0034,QR0034,USER0034,TN91AB6463,98XXXX1875,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,1,0,3,57.5,3,1,Normal Incident
INC0252,Auto Rickshaw,Narrow Lane,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-27 05:38:31.624456,40,Low Priority,Low urgency monitoring,QR0068,QR0068,USER0068,TN12AB9047,98XXXX8702,Pune,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,0,0,2,40.0,2,1,Normal Incident
INC0253,Auto Rickshaw,Traffic Junction,Bangalore,Gate Blockage,Yes,Critical,2026-05-27 14:03:31.624460,105,High Priority,Urgent owner notification required,QR0175,QR0175,USER0175,TN13AB3790,98XXXX6521,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
INC0254,Auto Rickshaw,Commercial Complex,Bangalore,Roadside Congestion,No,Low,2026-05-25 20:17:31.624465,45,Low Priority,Low urgency monitoring,QR0153,QR0153,USER0153,TN14AB2451,98XXXX7975,Delhi,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow,1,2,5,0,1,32.5,2,1,Normal Incident
INC0255,Car,School Zone,Pune,Commercial Entrance Blocked,Yes,Critical,2026-05-23 02:59:31.624470,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0076,QR0076,USER0076,TN22AB9385,98XXXX8561,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,0,1,3,122.5,1,1,Normal Incident
INC0256,Taxi,Shop Entrance,Bangalore,Illegal Parking,Yes,Critical,2026-05-26 16:58:31.624475,70,Medium Priority,Standard obstruction resolution workflow,QR0063,QR0063,USER0063,TN24AB2321,98XXXX2227,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow,8,3,3,0,3,65.0,3,1,Normal Incident
INC0257,Taxi,Apartment Gate,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-27 11:50:31.624480,75,Medium Priority,Standard obstruction resolution workflow,QR0065,QR0065,USER0065,TN43AB5396,98XXXX9515,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,4,0,1,47.5,3,1,Normal Incident
INC0258,Van,Commercial Complex,Kochi,Roadside Congestion,Yes,Critical,2026-05-26 14:07:31.624485,90,High Priority,Urgent owner notification required,QR0072,QR0072,USER0072,TN69AB1637,98XXXX1576,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,5,1,3,105.0,0,1,Normal Incident
INC0259,Car,Narrow Lane,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-26 17:11:31.624490,85,High Priority,Urgent owner notification required,QR0052,QR0052,USER0052,TN27AB4620,98XXXX7689,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,0,1,3,102.5,0,1,Normal Incident
INC0260,Car,Shop Entrance,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-22 21:50:31.624495,85,High Priority,Urgent owner notification required,QR0040,QR0040,USER0040,TN66AB9838,98XXXX1829,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,0,1,3,102.5,0,1,Normal Incident
INC0261,Auto Rickshaw,Commercial Complex,Pune,Pedestrian Path Obstructed,No,Low,2026-05-25 19:30:31.624500,75,Medium Priority,Standard obstruction resolution workflow,QR0225,QR0225,USER0225,TN89AB6825,98XXXX2890,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,4,0,1,47.5,3,1,Normal Incident
INC0262,Auto Rickshaw,Pedestrian Sidewalk,Hyderabad,Illegal Parking,No,Low,2026-05-24 05:06:31.624505,25,Low Priority,Low urgency monitoring,QR0199,QR0199,USER0199,TN13AB9804,98XXXX9240,Hyderabad,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,3,0,1,22.5,2,1,Normal Incident
INC0263,Mini Truck,Apartment Gate,Kochi,Roadside Congestion,No,Low,2026-05-22 03:18:31.624510,45,Low Priority,Low urgency monitoring,QR0015,QR0015,USER0015,TN20AB4692,98XXXX2489,Delhi,[INFO] Minor obstruction reported near Apartment Gate.,Standard Workflow,0,2,5,0,1,32.5,2,1,Normal Incident
INC0264,Two Wheeler,School Zone,Chennai,Emergency Access Blocked,No,Critical,2026-05-24 09:23:31.624515,95,High Priority,Urgent owner notification required,QR0226,QR0226,USER0226,TN68AB8325,98XXXX3347,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,1,1,3,107.5,0,1,Normal Incident
INC0265,Auto Rickshaw,Traffic Junction,Chennai,Commercial Entrance Blocked,Yes,Critical,2026-05-21 22:08:31.624520,105,High Priority,Urgent owner notification required,QR0062,QR0062,USER0062,TN36AB9778,98XXXX4534,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,0,1,3,112.5,1,1,Normal Incident
INC0266,Taxi,Narrow Lane,Delhi,Roadside Congestion,No,Low,2026-05-23 00:53:31.624524,25,Low Priority,Low urgency monitoring,QR0076,QR0076,USER0076,TN22AB9385,98XXXX8561,Hyderabad,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,5,0,1,22.5,2,1,Normal Incident
INC0267,Car,Shop Entrance,Pune,Emergency Access Blocked,Yes,Critical,2026-05-24 04:54:31.624532,100,High Priority,Urgent owner notification required,QR0236,QR0236,USER0236,TN38AB6418,98XXXX3287,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,1,1,3,110.0,0,1,Normal Incident
INC0268,Auto Rickshaw,Emergency Exit,Pune,Pedestrian Path Obstructed,No,Critical,2026-05-20 22:10:31.624537,95,High Priority,Urgent owner notification required,QR0147,QR0147,USER0147,TN83AB2638,98XXXX7631,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,4,1,3,107.5,0,1,Normal Incident
INC0269,Van,Traffic Junction,Chennai,Illegal Parking,No,Low,2026-05-27 17:14:31.624542,45,Low Priority,Low urgency monitoring,QR0225,QR0225,USER0225,TN89AB6825,98XXXX2890,Hyderabad,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow,9,2,3,0,1,32.5,2,1,Normal Incident
INC0270,Van,Emergency Exit,Bangalore,Emergency Access Blocked,No,Critical,2026-05-24 08:05:31.624547,95,High Priority,Urgent owner notification required,QR0247,QR0247,USER0247,TN57AB3168,98XXXX2806,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,1,1,3,107.5,0,1,Normal Incident
INC0271,Van,Shop Entrance,Hyderabad,Illegal Parking,No,Low,2026-05-23 07:36:31.624551,25,Low Priority,Low urgency monitoring,QR0199,QR0199,USER0199,TN13AB9804,98XXXX9240,Hyderabad,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,3,0,1,22.5,2,1,Normal Incident
INC0272,Car,Commercial Complex,Pune,Emergency Access Blocked,No,Critical,2026-05-24 02:08:31.624556,75,Medium Priority,Standard obstruction resolution workflow,QR0227,QR0227,USER0227,TN32AB9276,98XXXX1362,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0273,Auto Rickshaw,Emergency Exit,Pune,Pedestrian Path Obstructed,No,Critical,2026-05-23 00:15:31.624561,95,High Priority,Urgent owner notification required,QR0158,QR0158,USER0158,TN92AB7486,98XXXX3732,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,4,1,3,107.5,0,1,Normal Incident
INC0274,Two Wheeler,Hospital Entrance,Mumbai,Emergency Access Blocked,No,Critical,2026-05-22 13:48:31.624566,95,High Priority,Urgent owner notification required,QR0057,QR0057,USER0057,TN52AB5489,98XXXX4164,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,1,1,3,107.5,0,1,Normal Incident
INC0275,Mini Truck,Hospital Entrance,Delhi,Roadside Congestion,Yes,Critical,2026-05-27 16:03:31.624570,110,High Priority,Urgent owner notification required,QR0168,QR0168,USER0168,TN24AB5613,98XXXX9762,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0276,Two Wheeler,Hospital Entrance,Hyderabad,Commercial Entrance Blocked,No,Critical,2026-05-25 11:41:31.624575,80,High Priority,Urgent owner notification required,QR0285,QR0285,USER0285,TN16AB1436,98XXXX7356,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,0,1,3,100.0,0,1,Normal Incident
INC0277,Two Wheeler,Pedestrian Sidewalk,Kochi,Emergency Access Blocked,Yes,Critical,2026-05-25 07:26:31.624580,100,High Priority,Urgent owner notification required,QR0103,QR0103,USER0103,TN56AB2570,98XXXX2004,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,1,1,3,110.0,0,1,Normal Incident
INC0278,Auto Rickshaw,Shop Entrance,Hyderabad,Commercial Entrance Blocked,No,Medium,2026-05-24 19:51:31.624586,40,Low Priority,Low urgency monitoring,QR0219,QR0219,USER0219,TN59AB1681,98XXXX7123,Hyderabad,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,0,0,2,40.0,2,1,Normal Incident
INC0279,Mini Truck,Pedestrian Sidewalk,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-24 15:46:31.624591,100,High Priority,Urgent owner notification required,QR0281,QR0281,USER0281,TN34AB1781,98XXXX7555,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,1,1,3,110.0,0,1,Normal Incident
INC0280,Two Wheeler,Residential Street,Pune,Roadside Congestion,Yes,Critical,2026-05-26 07:11:31.624595,70,Medium Priority,Standard obstruction resolution workflow,QR0144,QR0144,USER0144,TN75AB3231,98XXXX9236,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,5,0,3,65.0,3,1,Normal Incident
INC0281,Two Wheeler,Shop Entrance,Chennai,Commercial Entrance Blocked,Yes,Critical,2026-05-21 02:27:31.624600,85,High Priority,Urgent owner notification required,QR0224,QR0224,USER0224,TN70AB4719,98XXXX6870,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,0,1,3,102.5,0,1,Normal Incident
INC0282,Mini Truck,Apartment Gate,Mumbai,Gate Blockage,No,Medium,2026-05-26 09:33:31.624608,60,Medium Priority,Standard obstruction resolution workflow,QR0227,QR0227,USER0227,TN32AB9276,98XXXX1362,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,2,0,2,50.0,3,1,Normal Incident
INC0283,Taxi,Emergency Exit,Mumbai,Pedestrian Path Obstructed,No,Critical,2026-05-26 16:35:31.624612,95,High Priority,Urgent owner notification required,QR0292,QR0292,USER0292,TN27AB3278,98XXXX6365,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,4,1,3,107.5,0,1,Normal Incident
INC0284,Auto Rickshaw,Traffic Junction,Mumbai,Gate Blockage,Yes,Critical,2026-05-22 17:47:31.624617,105,High Priority,Urgent owner notification required,QR0013,QR0013,USER0013,TN83AB5034,98XXXX4549,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
INC0285,Auto Rickshaw,Emergency Exit,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-23 05:39:31.624622,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0194,QR0194,USER0194,TN98AB2248,98XXXX4042,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,0,1,3,122.5,1,1,Normal Incident
INC0286,Two Wheeler,Apartment Gate,Chennai,Roadside Congestion,No,Low,2026-05-27 03:14:31.624627,45,Low Priority,Low urgency monitoring,QR0290,QR0290,USER0290,TN54AB4333,98XXXX8732,Kochi,[INFO] Minor obstruction reported near Apartment Gate.,Standard Workflow,0,2,5,0,1,32.5,2,1,Normal Incident
INC0287,Auto Rickshaw,Shop Entrance,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-23 06:02:31.624632,100,High Priority,Urgent owner notification required,QR0196,QR0196,USER0196,TN87AB2171,98XXXX7201,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow,8,1,1,1,3,110.0,0,1,Normal Incident
INC0288,Mini Truck,Apartment Gate,Mumbai,Roadside Congestion,Yes,Critical,2026-05-20 22:32:31.624637,90,High Priority,Urgent owner notification required,QR0160,QR0160,USER0160,TN63AB3667,98XXXX9985,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,5,1,3,105.0,0,1,Normal Incident
INC0289,Van,Pedestrian Sidewalk,Mumbai,Gate Blockage,No,Medium,2026-05-22 06:53:31.624642,40,Low Priority,Low urgency monitoring,QR0090,QR0090,USER0090,TN61AB8734,98XXXX6872,Pune,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,2,0,2,40.0,2,1,Normal Incident
INC0290,Mini Truck,Traffic Junction,Hyderabad,Roadside Congestion,Yes,Critical,2026-05-26 15:00:31.624647,90,High Priority,Urgent owner notification required,QR0225,QR0225,USER0225,TN89AB6825,98XXXX2890,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,5,1,3,105.0,0,1,Normal Incident
INC0291,Car,Narrow Lane,Bangalore,Illegal Parking,No,Low,2026-05-21 15:07:31.624651,25,Low Priority,Low urgency monitoring,QR0166,QR0166,USER0166,TN56AB7886,98XXXX8692,Kochi,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0292,Two Wheeler,Residential Street,Delhi,Illegal Parking,Yes,Critical,2026-05-25 11:04:31.624656,70,Medium Priority,Standard obstruction resolution workflow,QR0095,QR0095,USER0095,TN93AB4285,98XXXX6422,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,3,0,3,65.0,3,1,Normal Incident
INC0293,Taxi,Narrow Lane,Pune,Emergency Access Blocked,Yes,Critical,2026-05-22 02:35:31.624661,100,High Priority,Urgent owner notification required,QR0160,QR0160,USER0160,TN63AB3667,98XXXX9985,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,1,1,3,110.0,0,1,Normal Incident
INC0294,Van,Emergency Exit,Bangalore,Commercial Entrance Blocked,No,Critical,2026-05-21 13:59:31.624666,80,High Priority,Urgent owner notification required,QR0058,QR0058,USER0058,TN81AB3495,98XXXX8805,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,0,1,3,100.0,0,1,Normal Incident
